job_id,month,power_kw,ci_base,spread,position,headroom,saving_frac,flat_window
nrel_20190103T10,1,1.998,206.787700084246,84.34429729793379,0.10503160997432849,8.85881733735539,0.04284015603319868,False
nrel_20190103T11,1,2.5780000000000003,234.90631955869543,84.34429729793379,0.43841063351547604,36.97743681180481,0.15741354630761797,False
nrel_20190103T12,1,2.439,255.27538860103627,84.34429729793379,0.679909699781807,57.34650585414565,0.2246456509905509,False
nrel_20190103T13,1,1.638,265.7115185332802,84.34429729793379,0.8036421899035734,67.78263578638956,0.255098597759509,False
nrel_20190103T14,1,3.8689999999999998,272.3831132895881,85.27348805304115,0.8731228455951753,74.45423054269747,0.27334378274596033,False
nrel_20190103T15,1,2.328,280.2812177092441,92.85885583032166,0.8868549394236945,82.3523349623535,0.29382038381103187,False
nrel_20190103T16,1,2.403,282.2731800448244,84.00003849296627,0.8986362543976593,75.4854799605784,0.2674199509446539,False
nrel_20190103T17,1,1.919,280.12232096184005,55.88141901851685,0.8091419687850421,45.21600140314462,0.1614152033579081,False
nrel_20190103T18,1,1.117,277.24456425667313,35.51234997617601,0.6186348036774589,21.96917565563686,0.07924114117273653,False
nrel_20190103T19,1,1.065,277.4650110864745,25.076220043932096,0.4687106961337414,11.753492553194292,0.042360269163924276,False
nrel_20190103T20,1,1.049,283.20237079993177,18.404625287624185,0.5878553538179809,10.819257510343675,0.038203273086251585,False
nrel_20190103T21,1,1.118,290.7877385772123,16.07043774486982,1.0,16.07043774486982,0.05526518354419084,False
nrel_20190103T22,1,1.194,288.7566859773034,29.696080792113946,0.9316053652289277,27.665028192205057,0.09580740303405325,False
nrel_20190103T23,1,1.217,274.71730083234246,57.19857961829638,0.7190413144502404,41.12814187342656,0.14971078177026317,False
nrel_20190104T00,1,1.714,287.5693219711004,74.78075197773913,0.956961965198345,71.56233537162726,0.24885246757586676,False
nrel_20190104T01,1,2.008,286.44918309427015,75.9717192713056,0.9428924930940612,71.63316378836348,0.250072850669604,False
nrel_20190104T02,1,2.059,286.67779193882427,78.93628339676991,0.9479333652215479,74.8263367583819,0.2610119753341392,False
nrel_20190104T03,1,2.021,285.0263496695563,78.93628339676991,0.9270121589244756,73.17489448911391,0.2567302797581656,False
nrel_20190104T04,1,2.034,261.09165778509833,76.90523079686102,0.6402711765435045,49.24020260465596,0.18859354995242716,False
nrel_20190104T05,1,0.35100000000000003,233.5891589589159,75.71786679065804,0.287088169540924,21.73770377847353,0.09305955753835647,False
nrel_20190104T06,1,0.499,216.00698659947315,75.71786679065804,0.054881781475960484,4.15553141903078,0.01923794912585904,False
nrel_20190104T07,1,0.59,214.81601930590668,74.8263367583819,0.03961926046222251,2.9645641254643067,0.013800479754922969,False
nrel_20190104T08,1,0.608,211.85145518044237,74.8263367583819,0.0,0.0,0.0,False
nrel_20190104T09,1,0.617,212.54514934012502,73.17489448911391,0.009479947521972164,0.69369415968265,0.0032637496637129416,False
nrel_20190104T10,1,0.5549999999999999,216.34560234842496,52.19461361562645,0.086103658149068,4.4941471679825895,0.02077299986317613,False
nrel_20190104T11,1,0.414,232.91566635887966,52.19461361562645,0.4035705931949061,21.06421117843729,0.09043707324513442,False
nrel_20190104T12,1,0.444,254.98045139505953,52.19461361562645,0.8263112460651466,43.12899621461716,0.1691462854452097,False
nrel_20190104T13,1,0.497,263.2816912972085,52.19461361562645,0.9853552417402806,51.43023611676614,0.19534300263480356,False
nrel_20190104T14,1,1.9089999999999998,263.91654808738593,52.19461361562645,0.9975185043108717,52.06509290694356,0.19727862191386417,False
nrel_20190104T15,1,2.6310000000000002,264.0460687960688,55.106379198486025,0.9345727337745087,51.5009194559438,0.19504520438711626,False
nrel_20190104T16,1,2.846,259.95197178002894,58.76159882727717,0.7420895670279462,43.60636943160398,0.16774779253647532,False
nrel_20190104T17,1,2.686,256.3248603351955,45.928244849499265,0.5096905848029828,23.409193976315862,0.0913262722379082,False
nrel_20190104T18,1,2.309,254.720507479644,25.037568730780578,0.0,0.0,0.0,False
nrel_20190104T19,1,2.215,257.22468148423695,25.037568730780578,0.10001666022445636,2.5041740045929544,0.009735356615638041,False
nrel_20190104T20,1,2.159,262.48124436429214,25.037568730780578,0.30996367770754346,7.760736884648139,0.029566824492332784,False
nrel_20190104T21,1,2.255,267.65152853861105,25.037568730780578,0.5164647253896487,12.931021058967048,0.0483128982284203,False
nrel_20190104T22,1,1.951,275.10720117570213,30.90978214056267,0.8495338785122287,26.258907105840223,0.09544972648342093,False
nrel_20190104T23,1,1.9009999999999998,278.8439112083789,34.982138251925306,0.9738676636784678,34.06797324987966,0.12217578322669846,False
nrel_20190105T00,1,1.821,279.7580762104246,71.3013644393792,1.0,71.3013644393792,0.2548679394897923,False
nrel_20190105T01,1,1.676,277.96615070590235,84.49925119781742,0.9787935930896331,82.70732569329519,0.2975445948481776,False
nrel_20190105T02,1,1.541,270.3843147704059,89.72504512234167,0.8955279272667139,80.35128368232301,0.2971743525527821,False
nrel_20190105T03,1,1.7759999999999998,267.4164006202682,89.72504512234167,0.8624500486644693,77.38336953218527,0.28937405990319126,False
nrel_20190105T04,1,2.037,248.8482940698619,89.72504512234167,0.6555055269304503,58.815262981779,0.23634987413362435,False
nrel_20190105T05,1,0.446,244.77593795849927,89.72504512234167,0.6101184657614098,54.74290687041636,0.22364496823906682,False
nrel_20190105T06,1,0.66,208.45671177104538,89.72504512234167,0.2053348723072968,18.42368068296247,0.08838132639834491,False
nrel_20190105T07,1,0.777,195.25882501260716,87.93311961781944,0.05942918831080865,5.225793924524254,0.02676341990784203,False
nrel_20190105T08,1,0.881,190.0330310880829,80.35128368232301,0.0,0.0,0.0,False
nrel_20190105T09,1,1.0390000000000001,193.68798972382788,77.38336953218527,0.04723183621804949,3.6549586357449755,0.018870342146440972,False
nrel_20190105T10,1,1.2560000000000002,193.39282476363167,81.00928837887187,0.041474178366255464,3.359793675548758,0.017372897260563628,False
nrel_20190105T11,1,1.403,198.26209322779243,86.70269528583708,0.09491126097730145,8.229062139709526,0.0415059783024422,False
nrel_20190105T12,1,1.84,206.98260040519605,86.70269528583708,0.19549068528071312,16.949569317113145,0.08188886062853641,False
nrel_20190105T13,1,2.0300000000000002,222.85552218885553,88.42251852887773,0.37120059060581034,32.82249110077262,0.14728147985023993,False
nrel_20190105T14,1,5.276999999999999,241.71329879101899,90.41487819611268,0.571590303874988,51.68026770293608,0.21380812707213895,False
nrel_20190105T15,1,3.957,257.6352540448481,87.05508452056392,0.737951489393377,64.24242928121646,0.24935418686929153,False
nrel_20190105T16,1,4.342,271.0423194669548,87.05508452056392,0.8919581794786605,77.64949470332311,0.28648476317658605,False
nrel_20190105T17,1,4.228,276.73572637392,82.18581605640316,0.9548318300115439,78.47363314612755,0.28356885529154807,False
nrel_20190105T18,1,3.322,276.27065986211835,73.46530887899954,0.9431398372127265,69.2880594569223,0.2507977484525599,False
nrel_20190105T19,1,3.286,278.45554961696064,57.59238709534006,0.9654058501875128,55.60002742810511,0.19967290113121353,False
nrel_20190105T20,1,3.3310000000000004,280.4479092841956,38.7346104931766,1.0,38.7346104931766,0.13811695224272247,False
nrel_20190105T21,1,3.543,279.59897580787566,30.354715161999138,0.9720328959837283,29.50578168567921,0.10552893336044938,False
nrel_20190105T22,1,3.7319999999999998,264.11182161010004,43.82619841844385,0.6272529157532254,27.4901107443483,0.10408512037348742,False
nrel_20190105T23,1,3.982,257.8172588832487,67.60043855302703,0.6652292368903054,44.969788152080156,0.17442504953651883,False
nrel_20190106T00,1,4.322,259.27158001009593,91.3534330492312,0.7681933938630687,70.17710377513154,0.2706702515269852,False
nrel_20190106T01,1,4.3260000000000005,264.1227513227513,105.19061391053012,0.8448040433024789,88.86545594908583,0.3364551349856813,False
nrel_20190106T02,1,4.59,262.65063454110725,105.19061391053012,0.8308092891422251,87.39333916744178,0.33273606713393994,False
nrel_20190106T03,1,4.966,250.09319412219645,104.34168043421019,0.7172196042569654,74.83589874853098,0.2992320483218183,False
nrel_20190106T04,1,4.975,236.62171086575174,88.86545594908583,0.6905317126515855,61.364415492086266,0.2593355244857544,False
nrel_20190106T05,1,1.987,212.84747073116856,88.86545594908583,0.42300098453374085,37.590175357503085,0.1766061641624127,False
nrel_20190106T06,1,2.496,189.0944762349644,88.86545594908583,0.15570933287313274,13.837180861298918,0.07317601834177938,False
nrel_20190106T07,1,2.931,175.25729537366547,88.86545594908583,0.0,0.0,0.0,False
nrel_20190106T08,1,3.1350000000000002,178.95092452610768,87.39333916744178,0.04226442412693927,3.693629152442213,0.020640458618604893,False
nrel_20190106T09,1,3.1470000000000002,183.7539727906711,74.83589874853098,0.1135374540707633,8.496677417005628,0.046239421591634786,False
nrel_20190106T10,1,3.364,183.0197997007022,61.364415492086266,0.12649846437529927,7.762504327036737,0.04241346750313897,False
nrel_20190106T11,1,3.525,185.22939027175156,37.590175357503085,0.265284607034844,9.972094898086084,0.053836461284334745,False
nrel_20190106T12,1,3.495,187.57437970135848,31.95786937425038,0.3854163174475372,12.31708432769301,0.06566506762439159,False
nrel_20190106T13,1,3.2270000000000003,200.68785568560077,31.95786937425038,0.7957526834509695,25.430560311935295,0.12671698656133443,False
nrel_20190106T14,1,6.208,204.8023878139152,28.264240221808166,0.9146349976130265,25.85146328780752,0.12622637638041764,False
nrel_20190106T15,1,5.031,207.21516474791585,24.246163704824312,0.9979048785519599,24.19536504721364,0.1167644514659345,False
nrel_20190106T16,1,5.167,201.02099684028133,39.265441186374005,0.4584488699397561,18.00119713957912,0.08954884028299662,False
nrel_20190106T17,1,4.584,199.75463854810909,52.17131708019366,0.278414444742318,14.52524827635753,0.07271544922276864,False
nrel_20190106T18,1,3.188,193.88247995064773,51.43935718444422,0.12263178613742255,6.308100249289254,0.03253568992358136,False
nrel_20190106T19,1,3.018,190.57545739411705,48.43827949168565,0.0,0.0,0.0,False
nrel_20190106T20,1,3.0540000000000003,194.67610463407465,53.32648936790122,0.07689700350733937,4.1006472399575955,0.021063947461171097,False
nrel_20190106T21,1,3.198,207.26596340552652,53.32648936790122,0.312987151587293,16.690506011409468,0.08052699892048186,False
nrel_20190106T22,1,3.077,222.2852408870762,53.32648936790122,0.594634746611432,31.70978349295916,0.14265357144907403,False
nrel_20190106T23,1,3.045,237.40070735194521,53.32648936790122,0.8780861165410536,46.82524995782816,0.19724140875625107,False
nrel_20190107T00,1,3.1630000000000003,239.0137368858027,67.93077520029723,0.9280413058469826,63.042565324081664,0.2637612638733082,False
nrel_20190107T01,1,3.4059999999999997,237.51290397581957,70.1306142237986,0.9088979491066457,63.7415714375999,0.26837098267338444,False
nrel_20190107T02,1,3.787,243.90194676201827,70.1306142237986,1.0,70.1306142237986,0.28753609864470225,False
nrel_20190107T03,1,4.179,234.22964940994055,70.1306142237986,0.8620816677690603,60.45831687172088,0.258115558914187,False
nrel_20190107T04,1,4.404,214.20625638169497,70.1306142237986,0.5765659447162498,40.4349238434753,0.18876630648651155,False
nrel_20190107T05,1,1.804,193.93100689931006,70.1306142237986,0.28745897329171366,20.159674361090396,0.10395281643413215,False
nrel_20190107T06,1,2.711,175.97117156172104,71.16346261469437,0.03091247871695228,2.1998390235013687,0.012501133020699278,False
nrel_20190107T07,1,3.2880000000000003,173.77133253821967,87.40201814293755,0.0,0.0,0.0,False
nrel_20190107T08,1,3.697,184.23805405405406,87.40201814293755,0.11975377386271656,10.466721515834394,0.056810855767959516,False
nrel_20190107T09,1,3.9690000000000003,181.3050498482878,87.40201814293755,0.08619614821419197,7.533717310068141,0.04155271635496195,False
nrel_20190107T10,1,4.06,194.38165156721857,87.40201814293755,0.2358105621233221,20.6103190289989,0.10603016726541037,False
nrel_20190107T11,1,4.128,211.22619864692618,87.40201814293755,0.4285354835566005,37.45486610870651,0.17732111995876967,False
nrel_20190107T12,1,4.132999999999999,244.93479515291403,87.40201814293755,0.8142084602476044,71.16346261469437,0.29054043779393063,False
nrel_20190107T13,1,3.888,261.1733506811572,87.40201814293755,1.0,87.40201814293755,0.3346513643715462,False
nrel_20190107T14,1,6.445,253.2678099206667,80.55452814095503,0.8933422084784337,71.9627600723789,0.28413701723452506,False
nrel_20190107T15,1,5.192,246.3324443703642,92.48989685522582,0.7030756518613441,65.02739452207638,0.2639822565325857,False
nrel_20190107T16,1,5.1419999999999995,243.4918868405403,84.24760367285876,0.5829273846651036,49.110235273321734,0.20169146459275414,False
nrel_20190107T17,1,4.523,241.56311184267523,68.43034717734983,0.4433254315826479,30.336913195749048,0.1255858684893363,False
nrel_20190107T18,1,3.0170000000000003,252.83421162693435,41.4841518389168,0.2716965222773474,11.271099784259121,0.04457901370123921,False
nrel_20190107T19,1,3.027,258.900149775337,45.92434874775185,0.3775129839704149,17.337037932661786,0.06696418657040625,False
nrel_20190107T20,1,3.039,261.85957798924284,45.92434874775185,0.44195435972428876,20.29646614656761,0.07750896989302178,False
nrel_20190107T21,1,3.364,273.79494670351363,45.92434874775185,0.7018463133332132,32.231834860838404,0.11772253377540065,False
nrel_20190107T22,1,3.082,278.6292552400773,45.92434874775185,0.8071130981300331,37.0661433974021,0.1330303358326983,False
nrel_20190107T23,1,3.05,279.656545824276,56.48495504932657,0.8613628220238013,48.654040283175505,0.17397783463201175,False
nrel_20190108T00,1,2.878,283.047263681592,77.36925450393483,0.9426103180481178,72.92905759509978,0.2576568190291349,False
nrel_20190108T01,1,2.851,287.4874605904271,88.31017739779469,1.0,88.31017739779469,0.3071792321530398,False
nrel_20190108T02,1,2.424,281.6868801574684,97.09002037486627,0.9402556471760689,91.2894399419076,0.32408126317730895,False
nrel_20190108T03,1,2.277,277.9787301336285,97.09002037486627,0.9020627411541867,87.58128991806771,0.3150647169154492,False
nrel_20190108T04,1,2.7270000000000003,261.32,97.09002037486627,0.7304824894526332,70.92255978443919,0.27140119311357414,False
nrel_20190108T05,1,0.56,231.0025055411005,97.09002037486627,0.4182207931233594,40.6050653255397,0.17577759700236303,False
nrel_20190108T06,1,0.805,210.11820608649225,97.09002037486627,0.20311836164818198,19.720765870931444,0.09385557890596907,False
nrel_20190108T07,1,0.98,199.1772831926324,97.09002037486627,0.09042992207821621,8.779842977071581,0.04408054390710933,False
nrel_20190108T08,1,1.08,190.3974402155608,91.2894399419076,0.0,0.0,0.0,False
nrel_20190108T09,1,1.155,198.04145701159484,87.58128991806771,0.08727910725207422,7.6440167960340375,0.03859806381643869,False
nrel_20190108T10,1,1.1949999999999998,200.00861977226774,80.68553052712488,0.119118998089451,9.61117955670693,0.04805382671832012,False
nrel_20190108T11,1,1.108,215.2764484872454,80.68553052712488,0.30834535150414316,24.879008271684597,0.11556771976920929,False
nrel_20190108T12,1,1.05,242.2272498743087,80.68553052712488,0.6423680840931416,51.829809658747905,0.213971837130803,False
nrel_20190108T13,1,1.001,258.04214257581725,80.68553052712488,0.8383746369185195,67.64470236025645,0.2621459490493157,False
nrel_20190108T14,1,3.8320000000000003,261.9181832202344,80.68553052712488,0.8864134936886826,71.52074300467362,0.2730652073305474,False
nrel_20190108T15,1,2.978,267.34769137761657,73.04151373109084,0.9488608713830754,69.30623436602173,0.2592363300722496,False
nrel_20190108T16,1,2.852,271.0829707426857,71.07435097041795,1.0,71.07435097041795,0.2621867053311967,False
nrel_20190108T17,1,2.5330000000000004,257.93661863887183,55.806522255440285,0.7644298269718414,42.66017015162643,0.1653901271434184,False
nrel_20190108T18,1,1.3880000000000001,258.6599667642637,28.855720868376977,0.569478647402762,16.432716889954975,0.06353019021660722,False
nrel_20190108T19,1,1.266,259.71827594509995,13.146352103813854,0.13552484310162669,1.7816573062281122,0.006859961239711619,False
nrel_20190108T20,1,1.206,267.16594493014134,13.146352103813854,0.7020446598712358,9.229326291269501,0.034545294662022843,False
nrel_20190108T21,1,1.198,268.92774287095216,25.550750739055275,0.9156491371332122,23.395522867321745,0.08699557218441512,False
nrel_20190108T22,1,1.104,267.4020077572439,54.89452089466138,0.9329448016769233,51.21355790921959,0.19152271270794982,False
nrel_20190108T23,1,0.603,262.698039504717,65.29566637415763,0.9045923916215557,59.06596300792245,0.2248435622865083,False
nrel_20190109T00,1,0.991,263.13876251137395,81.00943171904763,0.9285394276106612,75.22045135946942,0.28585849778106365,False
nrel_20190109T01,1,1.024,258.8340402136349,81.00943171904763,0.8754008953880377,70.91572906173039,0.273981463192393,False
nrel_20190109T02,1,1.122,259.81584370620726,81.00943171904763,0.8875205149402075,71.89753255430273,0.2767249738457156,False
nrel_20190109T03,1,1.274,245.5322200036304,81.00943171904763,0.7112000125064352,57.61390885172588,0.2346490772203909,False
nrel_20190109T04,1,1.306,216.1884498480243,79.48369660533936,0.35567216804836815,28.270138696119773,0.1307661843914097,False
nrel_20190109T05,1,0.23099999999999998,203.63207649679453,75.22045135946942,0.20890283241981375,15.713765344889993,0.07716743656119104,False
nrel_20190109T06,1,0.39,187.91831115190453,75.22045135946942,0.0,0.0,0.0,False
nrel_20190109T07,1,0.482,192.80556501987508,72.09338424790488,0.06779060130073686,4.887253867970543,0.02534809546325464,False
nrel_20190109T08,1,0.597,191.27173413063477,72.09338424790488,0.04651498904807886,3.3534229787302365,0.017532245388855606,False
nrel_20190109T09,1,0.653,193.80452067242163,72.09338424790488,0.0816470135494875,5.886209520517099,0.030371889675712326,False
nrel_20190109T10,1,0.677,198.62238855993743,72.09338424790488,0.14847516897285862,10.704077408032902,0.053891595432117044,False
nrel_20190109T11,1,0.65,205.9871877691645,72.09338424790488,0.25063154970124846,18.068876617259974,0.08771844896250783,False
nrel_20190109T12,1,0.639,234.69262491608325,72.09338424790488,0.6488017486228361,46.774313764178714,0.19930031368008838,False
nrel_20190109T13,1,0.532,260.0116953998094,68.73996126917464,1.0,68.73996126917464,0.26437257433161226,False
nrel_20190109T14,1,2.2529999999999997,257.9752475247525,68.73996126917464,0.9703746141624591,66.70351339411772,0.25856555632422673,False
nrel_20190109T15,1,1.094,255.20940438871474,66.20717472738778,0.9274657009475422,61.404883716293114,0.2406058815245149,False
nrel_20190109T16,1,0.968,252.31134803035778,61.38930683987198,0.8745653312304497,53.68895947042034,0.21278852453342906,False
nrel_20190109T17,1,0.805,249.21772953414745,54.024507630644905,0.8002024203633985,43.230541764982945,0.17346495309860993,False
nrel_20190109T18,1,0.5960000000000001,251.86973451327432,25.319070483726165,0.6784257584902915,17.177109597191077,0.06819838687798271,False
nrel_20190109T19,1,0.394,250.0059250088433,12.73864728067366,0.21453430882364594,2.7328768897075406,0.010931248487854327,False
nrel_20190109T20,1,0.503,251.6037046932051,21.135026464098814,0.20490424184827222,4.330656574069337,0.01721221306876207,False
nrel_20190109T21,1,0.433,247.27304811913575,21.135026464098814,0.0,0.0,0.0,False
nrel_20190109T22,1,0.47100000000000003,253.80772325020112,21.135026464098814,0.30918698598109395,6.53467513106537,0.025746557462412414,False
nrel_20190109T23,1,0.402,248.00464362054987,38.720812035744075,0.4730629372170755,18.31738107305938,0.07385902459586682,False
nrel_20190110T00,1,0.453,249.87981792819912,57.91413746551808,0.6800736838035942,39.38588081048263,0.1576192952957883,False
nrel_20190110T01,1,0.556,259.682515685237,57.91413746551808,0.8493362885151702,49.188578567520494,0.1894181379047572,False
nrel_20190110T02,1,0.643,268.40807458323457,59.30448806248475,1.0,59.30448806248475,0.22094897165284108,False
nrel_20190110T03,1,1.274,264.37555536926817,59.30448806248475,0.9320031359225691,55.271968848518355,0.2090661096534318,False
nrel_20190110T04,1,1.644,248.8835540838852,59.30448806248475,0.6707749929688657,39.779967563135386,0.15983365276810418,False
nrel_20190110T05,1,0.191,229.6872625474905,59.30448806248475,0.3470846254511662,20.583676026740676,0.08961609711589803,False
nrel_20190110T06,1,0.261,210.49393711771648,59.30448806248475,0.023444272809534417,1.3903505969666696,0.0066051812038136325,False
nrel_20190110T07,1,0.36,211.93661747531584,59.30448806248475,0.04777093685693858,2.833030954566027,0.013367350051701136,False
nrel_20190110T08,1,0.478,209.10358652074981,59.30448806248475,0.0,0.0,0.0,False
nrel_20190110T09,1,0.5720000000000001,218.03111157983548,55.271968848518355,0.16151993940279155,8.927525059085667,0.040946106243267555,False
nrel_20190110T10,1,0.63,216.11982942430703,53.83083571230722,0.1303387326374557,7.016242903557213,0.032464595785804816,False
nrel_20190110T11,1,0.681,219.71516736401674,55.39199091583228,0.19157247587275097,10.611580843266921,0.04829698818965014,False
nrel_20190110T12,1,0.482,249.74399499955354,55.39199091583228,0.7336874484355783,40.64040847880372,0.16272827091949246,False
nrel_20190110T13,1,0.319,260.2762750529575,55.39199091583228,0.9238282951404327,51.17268853220767,0.196609116684937,False
nrel_20190110T14,1,1.8239999999999998,260.48623853211006,55.39199091583228,0.9276187976242957,51.38265201136025,0.19725668542381108,False
nrel_20190110T15,1,0.932,260.01956327624,48.37574801227507,0.9074740062064497,43.89973385193295,0.16883242667896756,False
nrel_20190110T16,1,1.021,262.93442223305703,52.61905773764508,0.889688923016529,46.81459280875001,0.17804664908900739,False
nrel_20190110T17,1,1.53,264.4955774365821,51.087877149366136,0.8765369119104407,44.78041007256536,0.16930494833435286,False
nrel_20190110T18,1,0.443,262.0577298582223,21.183055788792046,0.581301157936993,12.313734858668738,0.04698863439491245,False
nrel_20190110T19,1,0.432,258.9537928704173,13.863796239799399,0.13636512605716777,1.8905383218711336,0.007300678244234774,False
nrel_20190110T20,1,0.6759999999999999,257.0632545485462,14.35213246525069,0.0,0.0,0.0,False
