session_id,priceable,power_kw,energy_kwh,real_slack_h,shift_h,baseline_gco2,optimal_gco2
2_39_79_379_2019-03-05 15:58:09.059346,True,0.367803730465468,3.648,1.0194444444444444,0.0,1035.2750773239597,1035.2750773239597
2_39_123_23_2019-03-05 15:59:19.961478,True,3.1085972850678734,4.58,5.161388888888889,3.537777777777819,1272.893735570132,1248.8578385811081
2_39_79_380_2019-03-05 16:13:35.538141,True,0.13740278413175608,1.168,0.5716666666666667,0.0,330.6706227262008,330.6706227262008
2_39_128_18_2019-03-05 16:27:42.399597,True,3.015490818721524,6.067,81.08916666666667,14.538333333333412,1690.200868949196,1510.7587503700363
2_39_131_30_2019-03-05 16:32:33.849613,True,3.3802133137182784,5.106,7.24,2.946666666666715,1425.048064203202,1392.3230689984264
2_39_139_28_2019-03-05 16:38:31.828019,True,3.1441580432737535,4.642,2.301111111111111,2.3011111111111404,1295.7984022877151,1267.3000689051453
2_39_78_363_2019-03-05 16:38:33.526547,True,1.06462684581615,8.892,0.09861111111111111,0.0,2521.989791514373,2521.989791514373
2_39_138_29_2019-03-05 16:42:09.961089,True,3.321811952797869,7.272,6.560277777777777,2.1080555555554383,2025.1057889403205,1986.196645782979
2_39_92_442_2019-03-05 16:42:48.358356,True,6.601211142511103,54.504,0.7552777777777778,0.0,15460.768671836226,15460.768671836226
2_39_79_381_2019-03-05 16:55:40.519593,True,1.6644752809581598,8.763,0.0011111111111111111,0.0,2432.071488902361,2432.071488902361
2_39_89_25_2019-03-05 16:56:06.980084,True,3.568802228412256,3.203,0.001388888888888889,0.0,896.6347152339941,896.6347152339941
2_39_127_19_2019-03-05 17:05:32.120930,True,3.361887141535615,6.057,7.041111111111111,2.1061111111109767,1687.7195060011857,1651.9294307422542
2_39_88_438_2019-03-05 17:05:33.696829,True,3.2578770266136434,8.875,7.380277777777778,1.1830555555554838,2457.3084743369777,2430.9257163268567
2_39_89_439_2019-03-05 17:11:02.407617,True,2.986671223513329,4.855,4.806666666666667,2.19055555555542,1352.7678777234455,1323.9791757966173
2_39_79_377_2019-03-05 17:13:03.138988,True,4.8386497367606065,21.7,4.352222222222222,0.0,5996.1111409924415,5996.1111409924415
2_39_79_382_2019-03-05 17:14:19.323414,True,3.248899066408314,15.37,4.602222222222222,0.0,4250.887830606061,4250.887830606061
2_39_90_440_2019-03-05 17:27:57.976624,True,3.353515914137676,7.551,6.14,1.2822222222221171,2087.9047306702596,2063.2298000250676
2_39_125_21_2019-03-05 17:30:25.452160,True,6.247987012987013,10.691,4.849166666666667,1.7819444444444343,2966.2343949859924,2915.625447963643
2_39_90_26_2019-03-05 18:08:57.900599,True,2.539205155746509,1.97,6.734444444444445,2.0747222222221353,545.8666800994878,536.8949098666651
2_39_95_444_2019-03-05 18:14:02.037171,True,6.1267880364109235,10.47,5.573888888888889,1.057222222222208,2877.356292195935,2855.3513359599483
2_39_78_360_2019-03-05 18:22:15.939445,True,1.9098040965683432,11.888,2.5294444444444446,0.0,3382.8791639821134,3382.8791639821134
2_39_78_366_2019-03-05 18:23:21.472933,True,4.489219330855019,3.019,5.6475,1.938333333333503,835.3944081751366,822.7846359832681
2_39_79_376_2019-03-05 18:53:52.180007,True,0.11405407532763982,0.805,0.6766666666666666,0.0,230.43395463916616,230.43395463916616
2_39_95_27_2019-03-05 19:09:52.324145,True,1.6399642577906846,8.157,0.20833333333333334,0.0,2328.1651294532426,2328.1651294532426
2_39_78_364_2019-03-05 19:41:56.886516,True,2.0665188470066522,2.33,12.585277777777778,12.173333333333176,635.2803319189688,578.9493824859995
2_39_89_25_2019-03-05 21:07:00.457732,True,3.2558241758241757,6.584,0.9083333333333333,0.0,1913.3674957475241,1913.3674957475241
2_39_91_437_2019-03-05 21:19:47.030550,True,2.8000000000000003,1.106,6.308888888888889,0.0,310.87795682586733,310.87795682586733
2_39_123_23_2019-03-06 00:05:25.215575,True,3.023910799091472,4.068,0.6,0.0,1179.8613235756875,1179.8613235756875
2_39_139_28_2019-03-06 01:53:12.780184,True,3.2936518771331054,4.021,0.001388888888888889,0.0,1198.5104731058962,1198.5104731058962
2_39_131_30_2019-03-06 02:38:46.816021,True,6.479480894015861,12.482,0.6913888888888889,0.6913888888889232,3670.352292952328,3564.443546264258
2_39_129_17_2019-03-06 02:45:15.155199,True,4.953260584897424,15.761,8.637777777777778,4.245833333333394,4480.686107875233,3947.195158329705
2_39_139_28_2019-03-06 03:11:43.821930,True,1.744736842105263,0.884,0.49166666666666664,0.49166666666678793,265.21497156861585,258.70780071128974
2_39_126_20_2019-03-06 03:36:38.851835,True,4.263848083124328,9.917,0.5541666666666667,0.5541666666665606,2763.215137131117,2692.2722903177387
2_39_123_23_2019-03-06 03:59:53.566560,True,8.06981943250215,15.642,0.5938888888888889,0.5938888888890688,4291.530739267774,4211.988506663613
2_39_139_28_2019-03-06 04:29:33.566803,True,5.805797705943691,7.733,0.0175,0.017500000000154614,2107.486672240859,2106.1330069903756
2_39_78_361_2019-03-06 15:44:07.549850,True,1.1942373466920022,9.602,4.180833333333333,0.0,2728.222191863311,2728.222191863311
2_39_79_379_2019-03-06 16:16:28.302300,True,0.14837973127250373,1.408,0.6711111111111111,0.0,404.26015340476937,404.26015340476937
2_39_139_28_2019-03-06 16:32:48.379865,True,3.5820128479657387,5.576,8.846666666666666,2.4533333333333758,1586.100676544324,1561.3573777263118
2_39_131_30_2019-03-06 16:42:36.799233,True,3.308725931995084,4.487,7.401944444444444,2.289722222222281,1278.6848196383867,1256.3633493300936
2_39_79_376_2019-03-06 16:48:32.773176,True,5.052211249463289,6.537,4.023611111111111,2.1908333333333303,1865.1487161197815,1830.3328413440775
2_39_79_378_2019-03-06 16:48:37.085118,True,1.8963836163836163,10.546,2.6144444444444446,0.0,2985.3283746897187,2985.3283746897187
2_39_126_560_2019-03-06 17:03:37.092354,True,5.161757656458056,5.384,5.461388888888889,1.9397222222221444,1540.9127628106871,1507.3593315318478
2_39_78_360_2019-03-06 17:17:38.375590,True,11.721619766643789,9.488,0.9741666666666666,0.9741666666668607,2714.8878868758343,2692.7584598578787
2_39_79_380_2019-03-06 17:19:07.790792,True,9.488124778447359,7.435,7.709444444444444,1.6811111111110222,2127.392676152651,2081.535708984668
2_39_91_441_2019-03-06 17:20:52.161907,True,6.4781476572854135,23.082,5.0825,1.0891666666666424,6517.761212800249,6499.726870387847
2_39_129_17_2019-03-06 17:28:37.887258,True,8.000177462289265,5.009,1.4197222222222223,1.4197222222221626,1432.857514696981,1405.845195165257
2_39_95_27_2019-03-06 17:30:04.493760,True,0.16346208463504686,1.279,0.085,0.0,367.3435576063018,367.3435576063018
2_39_92_436_2019-03-06 17:31:36.749669,True,7.589189189189189,4.368,0.6855555555555556,0.4730555555554474,1249.3694221661779,1241.4449317764452
2_39_78_367_2019-03-06 17:35:02.022650,True,5.061861074705112,12.874,0.0005555555555555556,0.0005555555555929459,3639.4590635000854,3639.441295711209
2_39_125_21_2019-03-06 17:35:56.301536,True,11.681632653061225,5.883,8.976111111111111,1.4011111111110495,1682.371165826099,1647.030877734143
2_39_78_364_2019-03-06 18:04:34.351866,True,0.1833119383825417,0.952,0.1897222222222222,0.0,270.1105773718805,270.1105773718805
2_39_124_22_2019-03-06 18:41:19.700703,True,3.4113043478260874,3.923,0.001388888888888889,0.001388888888868678,1102.810128865396,1102.7899968151041
2_39_123_23_2019-03-06 18:45:41.791362,True,3.1351316839585,5.456,4.1161111111111115,0.23833333333323026,1530.878527778074,1527.8068212914243
2_39_78_365_2019-03-06 19:41:36.900866,True,1.3686395674423095,7.875,0.01638888888888889,0.0,2275.070218335225,2275.070218335225
2_39_78_366_2019-03-06 19:54:23.134734,True,5.644480051273835,29.356,0.0019444444444444444,0.0,8474.635510598917,8474.635510598917
2_39_78_363_2019-03-06 20:27:43.777414,True,1.8276279764374015,6.119,1.875,0.0,1755.197794480847,1755.197794480847
2_39_95_444_2019-03-06 20:37:02.133219,True,6.600937500000001,14.082,2.1883333333333335,0.0,4006.502289407878,4006.502289407878
2_39_90_26_2019-03-06 20:53:13.304951,True,2.355259026687598,3.334,1.603611111111111,0.0,947.1975024851548,947.1975024851548
2_39_92_442_2019-03-06 21:16:59.460918,True,2.0162560325120653,2.205,9.53,7.71694444444438,628.5040183821683,564.8881692062839
2_39_138_29_2019-03-06 21:25:26.683068,True,2.2178913738019173,1.157,0.32972222222222225,0.0,327.703965616385,327.703965616385
2_39_91_437_2019-03-06 21:40:12.291587,True,3.18729817007535,6.58,3.1241666666666665,0.0,1905.017427419586,1905.017427419586
2_39_89_25_2019-03-06 21:57:34.329591,True,2.8992336325815633,3.678,2.5122222222222224,0.0,1063.860370839289,1063.860370839289
2_39_138_29_2019-03-06 22:33:41.062016,True,2.04987146529563,0.886,4.407222222222222,0.006388888888977817,255.57713012663865,255.57713012651934
2_39_90_440_2019-03-06 23:07:51.538790,True,3.308459869848156,7.626,3.870833333333333,3.870833333333394,2259.0149900230745,2136.959962106057
2_39_124_22_2019-03-07 00:40:34.995762,True,3.4333973128598854,4.472,0.0022222222222222222,0.0,1331.4348043955374,1331.4348043955374
2_39_127_19_2019-03-07 02:01:33.243762,True,6.191403011128082,7.882,0.5911111111111111,0.591111111111104,2352.053498320542,2329.326439397119
2_39_131_30_2019-03-07 02:32:52.051600,True,3.2914069081718615,4.341,0.0011111111111111111,0.0011111111109585181,1284.0049793271903,1283.9822689627235
2_39_130_31_2019-03-07 02:37:37.855296,True,3.8004870920603993,6.502,0.08444444444444445,0.08444444444444343,1893.2228799631175,1885.0030600250197
2_39_139_28_2019-03-07 03:15:15.966548,True,3.480206540447504,15.165,7.056388888888889,1.7455555555554838,4057.8547012298127,3922.7586107842185
2_39_88_24_2019-03-07 09:28:33.530083,True,1.5008219178082194,0.913,0.005555555555555556,0.0,240.7274967255287,240.7274967255287
2_39_79_379_2019-03-07 15:58:11.687844,True,2.526394796097073,5.61,6.978611111111111,1.8094444444443525,1595.379039761673,1583.5300704128335
2_39_78_364_2019-03-07 15:58:21.836802,True,1.5281575405539418,11.985,1.8344444444444445,0.0,3433.267325849664,3433.267325849664
2_39_123_23_2019-03-07 16:01:46.019372,True,3.034138737334373,3.244,7.5425,1.9705555555556202,926.1083760092937,910.6526336027323
2_39_79_377_2019-03-07 16:05:56.948538,True,3.333893590578209,15.648,9.067777777777778,0.20722222222229902,4436.789409170103,4435.9123141769305
2_39_139_28_2019-03-07 16:24:42.880121,True,4.288524590163934,14.606,5.676388888888889,0.5880555555554565,4135.538499236151,4131.785859404399
2_39_95_444_2019-03-07 16:25:37.827071,True,6.728463476070529,24.486,4.279166666666667,0.5727777777776737,6933.910690426901,6929.017854749672
2_39_138_29_2019-03-07 16:29:08.949520,True,3.0664130058803183,4.925,8.216388888888888,1.514166666666597,1399.8622008276288,1387.4078824277312
2_39_131_30_2019-03-07 16:42:48.660629,True,3.3528427376099548,4.341,6.293333333333333,1.2863888888889505,1233.8322674763742,1220.8366831196936
2_39_129_17_2019-03-07 16:44:27.321126,True,3.1342215988779802,4.966,7.313611111111111,1.2591666666667152,1407.6648299429473,1398.8242638900547
2_39_126_560_2019-03-07 16:47:12.867964,True,3.2575457694210788,7.315,1.3663888888888889,0.9674999999999727,2066.732601059717,2064.9278727600845
2_39_79_380_2019-03-07 16:53:07.101301,True,0.13238896449338117,1.189,0.18416666666666667,0.0,343.2248986025737,343.2248986025737
2_39_79_381_2019-03-07 16:53:31.098609,True,1.7413875458728956,16.608,0.02722222222222222,0.0,4808.259985411447,4808.259985411447
2_39_79_378_2019-03-07 16:54:57.560965,True,3.203130856575901,16.142,6.450277777777778,0.0,4583.986529044103,4583.986529044103
2_39_91_441_2019-03-07 16:58:40.541060,True,6.078102360364571,14.449,6.824166666666667,0.644722222222299,4080.9463302532668,4080.0140176591854
2_39_127_19_2019-03-07 17:01:25.731190,True,3.648628735161686,9.904,5.402222222222222,0.26166666666654237,2798.613937491644,2798.445216781427
2_39_89_25_2019-03-07 17:13:10.758584,True,2.959297685554669,4.12,6.783611111111111,0.7802777777778829,1163.4252632740431,1159.3882127842855
2_39_79_383_2019-03-07 17:14:50.542113,True,0.7469595013004169,5.026,0.49916666666666665,0.0,1442.3502899345456,1442.3502899345456
2_39_79_376_2019-03-07 17:27:40.398514,True,1.8959307914130086,4.931,4.594444444444444,0.0,1393.072137905992,1393.072137905992
2_39_95_27_2019-03-07 18:02:01.567046,True,5.890278160286422,11.882,5.849722222222222,0.0,3352.85236046112,3352.85236046112
2_39_92_442_2019-03-07 18:20:46.487950,True,5.012862635442152,23.903,2.9583333333333335,0.0,6832.659202755089,6832.659202755089
2_39_125_21_2019-03-07 18:36:53.615839,True,1.7393907001603421,0.904,1.2336111111111112,0.0,254.32574633051962,254.32574633051962
2_39_78_366_2019-03-07 18:38:50.260834,True,0.7281081081081081,0.898,6.977222222222222,0.0,253.9282090818871,253.9282090818871
2_39_78_365_2019-03-07 18:40:05.102223,True,1.320873304664241,6.655,1.211111111111111,0.0,1914.5255383475717,1914.5255383475717
2_39_78_367_2019-03-07 19:03:59.792267,True,6.01016495764601,22.468,2.843888888888889,0.0,6430.833730465612,6430.833730465612
2_39_92_436_2019-03-07 19:43:57.078543,True,6.286960768354224,10.728,4.08,0.0,3058.220964222494,3058.220964222494
2_39_90_26_2019-03-07 19:49:03.488191,True,3.227359550561798,6.383,3.948611111111111,0.0,1822.7624349875998,1822.7624349875998
2_39_91_437_2019-03-07 19:53:40.418410,True,2.907508078312108,4.249,3.2827777777777776,0.0,1211.3304777218914,1211.3304777218914
2_39_88_438_2019-03-07 20:45:34.595732,True,1.991332116788321,2.425,15.671111111111111,11.240277777777692,695.6742636079177,618.9516790467768
2_39_125_21_2019-03-07 21:11:53.440329,True,6.284625783458278,14.205,0.6669444444444445,0.0,4130.721388478435,4130.721388478435
2_39_78_360_2019-03-07 22:29:13.508517,True,5.108676127178014,7.9,0.01,0.0,2335.256637116479,2335.256637116479
2_39_78_363_2019-03-07 22:34:54.263425,True,0.7894219517903114,0.937,0.0025,0.0,276.8799221418911,276.8799221418911
2_39_78_360_2019-03-08 00:20:02.688734,True,1.4505788067675867,0.905,0.1375,0.0,267.1188592247819,267.1188592247819
2_39_131_30_2019-03-08 01:04:59.844127,True,3.303612681248464,3.734,1.8622222222222222,0.0,1111.1628386415514,1111.1628386415514
2_39_139_28_2019-03-08 01:52:30.053166,True,1.6585152838427948,0.844,0.07361111111111111,0.0,255.66562601707471,255.66562601707471
2_39_91_437_2019-03-08 01:54:18.647839,True,3.161468318915127,7.512,0.006944444444444444,0.0069444444443433895,2260.232686840616,2259.9296500972264
2_39_139_28_2019-03-08 03:06:07.559300,True,1.1527352297592997,0.878,0.22777777777777777,0.2277777777776464,265.43847587958993,263.29021904364964
2_39_125_21_2019-03-08 03:39:27.620638,True,6.373786150172459,13.346,9.081388888888888,4.34222222222229,3760.400458164505,3413.3054612584183
2_39_130_31_2019-03-08 03:53:49.917225,True,1.7064159292035397,0.857,0.8080555555555555,0.8080555555557112,245.23216883563458,238.16330873722617
2_39_123_23_2019-03-08 04:08:45.832253,True,6.724411902165446,11.99,0.0033333333333333335,0.003333333333102928,3319.2575973757644,3319.0358258417295
2_39_79_382_2019-03-08 04:43:31.271946,True,6.599042298483639,13.781,36.988055555555555,26.186388888888814,3724.9803361247828,2950.403759895488
2_39_138_29_2019-03-08 04:49:41.565567,True,4.64922573335012,10.258,0.006944444444444444,0.006944444444570763,2760.158417729086,2759.4566810989086
2_39_89_25_2019-03-08 14:06:58.131313,True,2.840441342040081,3.504,0.001388888888888889,0.0,964.7368732282315,964.7368732282315
2_39_78_366_2019-03-08 15:29:17.548894,True,6.513850063532401,1.424,0.0008333333333333334,0.0,399.5524482279708,399.5524482279708
2_39_125_21_2019-03-08 15:58:20.775877,True,3.121082931383227,5.572,6.951944444444444,6.95194444444428,1548.5879331266017,1481.2406507655458
2_39_78_366_2019-03-08 15:59:54.095146,True,0.16608908259806526,0.868,4.099166666666667,4.099166666666861,240.25639276929095,235.8756692148696
2_39_79_380_2019-03-08 16:02:11.857444,True,3.6420485175202155,2.252,9.129444444444445,7.963333333333367,631.8770787878857,591.6292469322801
2_39_92_442_2019-03-08 16:09:48.018961,True,6.539573820395739,42.965,2.606388888888889,2.606388888888887,11899.9453140711,11705.315889489268
2_39_79_379_2019-03-08 16:12:32.944910,True,2.3041542099861676,14.344,7.525833333333333,7.525833333333139,3973.953702191585,3681.586760356646
2_39_79_383_2019-03-08 16:24:03.778123,True,2.309294002819651,11.83,7.1194444444444445,7.119444444444525,3273.830898643235,3087.501865715221
2_39_139_28_2019-03-08 16:24:59.546017,True,3.1615804523004933,6.757,6.983888888888889,6.983888888888941,1870.5598194876047,1785.1686393107054
2_39_78_364_2019-03-08 16:26:46.562523,True,0.7268866413436456,4.412,4.5875,4.587500000000091,1221.5845506736016,1185.1087965882455
2_39_92_436_2019-03-08 16:34:23.918644,True,5.766882516188714,15.585,0.9613888888888888,0.42666666666673336,4309.201900936282,4294.7384305768755
2_39_90_26_2019-03-08 16:36:44.576903,True,2.894519947391495,3.668,8.421388888888888,7.3875000000000455,1013.2176075537641,964.1667760333665
2_39_131_30_2019-03-08 16:37:13.848936,True,0.10825671370050068,0.991,0.5616666666666666,0.5616666666667243,270.5146458992176,269.62026195417775
2_39_79_381_2019-03-08 16:55:55.491823,True,1.6232548742297201,8.927,3.286111111111111,3.2861111111110404,2469.0530195732695,2419.71601270008
2_39_79_377_2019-03-08 16:57:05.103003,True,3.14857680143602,10.232,0.0002777777777777778,0.0002777777776827861,2819.8427730778317,2819.83874976552
2_39_78_365_2019-03-08 17:01:08.707057,True,2.5243276738133598,22.632,0.3225,0.3224999999999909,6165.460322438395,6157.143567658116
2_39_129_17_2019-03-08 17:07:25.733934,True,3.393594624860022,4.209,8.3725,6.876111111111186,1158.4374788927012,1106.3234693782954
2_39_89_25_2019-03-08 17:12:06.907562,True,3.0714566929133857,5.201,6.802222222222222,6.798055555555493,1435.2727738246806,1367.8455614514426
2_39_79_376_2019-03-08 17:25:53.339471,True,2.700058819684988,11.476,3.0894444444444447,3.0894444444445526,3174.2792183598076,3126.584295718779
2_39_88_438_2019-03-08 17:26:53.178981,True,3.2379558855645336,8.237,3.85,3.849999999999909,2270.8717411248367,2257.2998369807456
2_39_95_27_2019-03-08 18:09:42.487144,True,1.339667270630868,11.296,0.021111111111111112,0.021111111111167702,3066.934667437849,3066.5586232837472
2_39_91_437_2019-03-08 18:09:57.951811,True,6.421148519726718,28.979,4.5725,4.572499999999991,8024.147151930221,7665.948388898037
2_39_78_367_2019-03-08 18:22:05.160713,True,3.176366322008863,17.92,0.5994444444444444,0.5994444444443161,4928.80159312823,4900.781350898708
2_39_127_19_2019-03-08 18:33:19.094455,True,6.422966745547391,14.325,2.5302777777777776,0.21444444444455257,3949.397341047823,3947.408146561072
2_39_95_444_2019-03-08 19:11:43.155423,True,1.201385264003212,6.649,1.0947222222222222,1.0947222222221171,1816.3745720987538,1800.841796518792
2_39_123_23_2019-03-08 20:24:32.984265,True,3.3109131403118037,7.433,3.4163888888888887,3.4163888888890597,2065.343029239407,1958.065071571234
2_39_79_377_2019-03-08 20:26:43.535695,True,2.022819005243922,3.536,3.546666666666667,3.5466666666666242,985.5188117230038,930.063935369365
2_39_78_360_2019-03-08 20:27:42.716684,True,1.6583417830122456,5.906,0.5522222222222222,0.5522222222223263,1621.4778212339943,1609.2064137487407
2_39_89_439_2019-03-08 20:52:09.906504,True,1.9989146521953627,2.251,6.373333333333333,6.373333333333221,631.1833368553689,573.7618588903707
2_39_92_436_2019-03-08 21:21:05.033466,True,3.247820672478207,6.52,1.8905555555555555,1.890555555555693,1796.0244600166768,1724.9325256952575
2_39_91_441_2019-03-08 21:39:15.759787,True,3.5129099790648994,8.39,0.0011111111111111111,0.0011111111111858918,2285.139760495356,2285.0684574710335
2_39_130_31_2019-03-08 22:31:25.068000,True,1.727922077922078,0.887,0.0077777777777777776,0.0077777777776191215,243.26387675190358,243.16427726899676
2_39_130_31_2019-03-08 23:44:31.189846,True,3.432666379363418,15.488,1.0369444444444444,1.036944444444316,4048.2944264071784,3993.519520573641
2_39_127_19_2019-03-09 00:53:28.258372,True,6.419822686974312,23.534,0.3383333333333333,0.3383333333333667,6117.139267230463,6094.585356494443
2_39_79_380_2019-03-09 03:19:24.110695,True,3.0033455104787543,4.339,1.7055555555555555,1.7055555555555202,1103.2207304344715,1001.141276902453
2_39_139_28_2019-03-09 06:04:33.879307,True,6.613322911855615,51.707,3.306111111111111,0.0,11237.836453837015,11237.836453837015
2_39_83_386_2019-03-09 17:45:33.718201,True,1.7821192052980135,0.897,1.3005555555555555,1.240555555555602,205.32618861843588,202.76061909507638
2_39_79_378_2019-03-09 17:50:21.758623,True,3.5750103297248157,12.017,0.0011111111111111111,0.0,2720.2102026990224,2720.2102026990224
2_39_139_28_2019-03-09 18:20:33.008992,True,6.925087108013937,6.625,0.0011111111111111111,0.0011111111111858918,1499.4366639696163,1499.4334507313351
2_39_95_27_2019-03-09 20:02:09.138882,True,6.895081967213114,11.216,0.0011111111111111111,0.0,2563.3728962364207,2563.3728962364207
2_39_139_28_2019-03-09 22:26:34.727252,True,3.4616761594792513,10.636,17.36861111111111,8.484444444444534,2685.5935469457136,2206.1060338403445
2_39_125_21_2019-03-09 22:52:15.220567,True,2.348694002626587,4.471,0.09527777777777778,0.0,1129.3281019813319,1129.3281019813319
2_39_131_30_2019-03-10 00:24:35.563117,True,2.5066171003717472,1.873,1.2361111111111112,0.0,479.6678635350323,479.6678635350323
2_39_83_386_2019-03-10 02:52:08.239817,True,2.0029836097752476,5.669,0.26222222222222225,0.2622222222221353,1377.7256979833867,1367.8610083261551
2_39_79_380_2019-03-10 04:32:13.605345,True,1.5174173392345742,3.238,8.9775,2.4627777777777737,747.0786628649573,665.4561101368143
2_39_89_25_2019-03-10 16:23:05.891072,True,3.418554861730598,4.258,0.0011111111111111111,0.0011111111111858918,1083.6731178147281,1083.6600578380032
2_39_131_30_2019-03-10 19:12:05.574446,True,6.585113606685819,7.004,0.004722222222222222,0.00472222222219898,1756.1335650697997,1755.9635673289522
2_39_79_377_2019-03-10 19:27:57.467135,True,5.974089177084029,24.824,0.0044444444444444444,0.00444444444428882,6166.581307155229,6166.474060344779
2_39_131_30_2019-03-10 20:31:53.566989,True,6.2435579830293575,17.782,2.3819444444444446,1.620277777777801,4411.427345669174,4410.794913061867
2_39_128_18_2019-03-10 21:31:09.477634,True,4.992083127164769,22.42,3.013888888888889,3.013888888888687,5593.57245133431,5272.194052642001
2_39_79_378_2019-03-10 23:51:15.219475,True,2.8096092443363236,5.133,0.0016666666666666668,0.0,1284.833078496476,1284.833078496476
2_39_91_437_2019-03-11 01:18:20.006896,True,6.036153467781603,13.635,1.2075,1.2074999999999818,3307.018479563909,3064.6489407076
2_39_139_28_2019-03-11 02:31:52.545435,True,6.4545823854403634,44.135,6.1225,1.4686111111111586,9473.208826725826,9343.274943074539
2_39_125_21_2019-03-11 02:36:21.240285,True,6.273163636363637,7.188,0.001388888888888889,0.0013888888890960516,1667.644730129779,1667.486953109742
2_39_131_30_2019-03-11 03:24:56.619809,True,6.072029887920299,13.544,0.001388888888888889,0.001388888888868678,2903.7727720002267,2903.6292608501503
2_39_89_25_2019-03-11 13:24:30.798601,True,3.4052071541770434,4.178,0.0011111111111111111,0.0,1057.9155733006683,1057.9155733006683
2_39_123_23_2019-03-11 15:03:34.855674,True,3.165674157303371,6.261,6.048055555555556,3.9402777777777374,1569.9022030573178,1407.1778183286585
2_39_78_366_2019-03-11 15:08:27.736360,True,3.7846124680084676,33.272,0.12555555555555556,0.12555555555559295,7861.708312169018,7857.248142539356
2_39_125_21_2019-03-11 15:30:10.062770,True,5.722151057401812,13.153,8.215555555555556,3.198611111111177,3226.4912057593133,2963.5540012843962
2_39_131_30_2019-03-11 15:32:27.788628,True,4.208111606500791,16.255,5.0344444444444445,2.4588888888888505,3872.640189455718,3703.008800512002
2_39_124_558_2019-03-11 15:34:47.858205,True,3.2476177474402728,6.608,8.901944444444444,3.385277777777901,1625.0920797615338,1485.7234462628055
2_39_79_383_2019-03-11 15:40:10.271438,True,4.67707017244323,22.828,4.195,1.4497222222221353,5357.475915658584,5235.626783751311
2_39_79_380_2019-03-11 15:56:30.997177,True,3.5710556979725006,8.513,6.765,2.674166666666679,2050.826466248729,1919.217070626226
2_39_129_17_2019-03-11 16:06:55.569682,True,3.3297921478060046,4.005,8.584444444444445,2.884444444444398,984.4866695197179,897.3278495947409
2_39_139_28_2019-03-11 16:07:19.923097,True,3.1188544152744626,4.356,2.265833333333333,2.2658333333331484,1064.2236612676663,984.5080780868343
2_39_79_381_2019-03-11 16:07:26.767476,True,1.8284818629646216,13.61,2.4175,0.8758333333332757,3182.129399475092,3171.9752727174364
2_39_95_27_2019-03-11 16:13:56.909578,True,3.3592633194474897,4.256,0.0011111111111111111,0.0011111111111858918,1038.434652584808,1038.3821772080094
2_39_79_377_2019-03-11 16:16:01.653325,True,4.806966340008522,25.071,1.41,0.7327777777777555,5814.380942585984,5760.355369251075
2_39_89_25_2019-03-11 16:33:08.127363,True,3.015666056876767,5.037,7.451388888888889,2.4477777777776737,1200.7269898783693,1131.0714447584626
2_39_90_26_2019-03-11 16:36:40.118728,True,6.269919939001143,13.705,4.351388888888889,2.203055555555693,3229.075410580127,3085.3274849522204
2_39_91_437_2019-03-11 17:17:33.019137,True,2.746293165901956,3.159,6.608611111111111,1.7074999999999818,735.9830937080004,707.5220196810179
2_39_78_367_2019-03-11 17:21:30.533859,True,4.538104838709677,12.505,5.028611111111111,0.885833333333494,2856.714915877691,2825.174748371896
2_39_95_444_2019-03-11 17:21:54.181305,True,6.649013308857273,8.049,0.001388888888888889,0.001388888888868678,1870.5288783952794,1870.468984210573
2_39_79_382_2019-03-11 17:40:15.294722,True,0.11813939485172362,0.872,0.37666666666666665,0.0,203.7302133128382,203.7302133128382
2_39_89_439_2019-03-11 17:41:05.058480,True,6.08001188001188,11.373,6.169722222222222,1.3152777777777374,2598.8442828115944,2555.4053463426517
2_39_127_19_2019-03-11 18:10:41.488475,True,3.4735268468917404,15.49,2.6669444444444443,0.0,3548.6314839125903,3548.6314839125903
2_39_79_376_2019-03-11 18:18:31.705382,True,2.3041635124905375,6.764,0.0011111111111111111,0.0,1531.9527448827093,1531.9527448827093
2_39_78_365_2019-03-11 19:22:12.617534,True,2.673984928579462,6.604,1.1058333333333332,0.0,1505.0074583968237,1505.0074583968237
2_39_91_441_2019-03-11 19:29:53.370484,True,0.247981747981748,0.785,0.9941666666666666,0.0,180.56901237088823,180.56901237088823
2_39_78_363_2019-03-11 19:39:07.147882,True,3.079493087557604,5.94,3.606388888888889,0.0,1352.8674061534316,1352.8674061534316
2_39_92_436_2019-03-11 19:50:06.219958,True,3.504956896551724,3.614,0.0025,0.0,814.9443112173104,814.9443112173104
2_39_95_27_2019-03-11 19:59:55.544745,True,3.2656362130830803,6.573,4.432222222222222,0.0,1509.801683833909,1509.801683833909
2_39_126_20_2019-03-11 20:52:31.791134,True,2.929411764705882,1.577,4.226666666666667,0.0,365.42343124647977,365.42343124647977
2_39_128_18_2019-03-11 21:43:42.401079,True,3.074578388507183,4.102,0.001388888888888889,0.0,967.1710135786346,967.1710135786346
2_39_79_376_2019-03-11 22:01:14.527108,True,3.5977249747219417,7.907,0.9744444444444444,0.0,1899.0516063079942,1899.0516063079942
2_39_128_18_2019-03-11 23:34:57.668213,True,3.395213809336995,4.808,0.0025,0.0025000000000545697,1168.0703374324387,1168.0655302645766
2_39_123_23_2019-03-11 23:57:28.552776,True,3.3482671563002064,12.157,0.005555555555555556,0.005555555555474712,2905.5980166439904,2905.130289269846
